,datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence
3266,20180730,Monero,4027.21,4142.28,4146.34,3939.95,884478641,36.3449756,46.72555423,-24.7730296,2.754540978,0
3267,20180731,Bitcoin,237645.76,249886.57,249896.65,235095.03,1.62E+11,11858.53397,54.94948037,76.52079182,16.0611082,0
3268,20180731,Ethereum,13252.03,13966.09,13966.09,13147.48,55610849920,-149.3405377,43.49567775,-120.0064443,26.70160969,0
3269,20180731,Monero,3736.08,4018.22,4097.6,3708.01,968370030,0.08222256,44.0751258,-96.62633789,15.06343527,0
3270,20180801,Bitcoin,233139.25,237546.17,237546.17,229471.35,1.47E+11,10442.60804,53.44313934,47.40955042,7.14183238,0
3271,20180801,Ethereum,12864.76,13265.98,13314.53,12550.35,57729322560,-233.2425291,42.26313478,-182.498381,35.66957129,0
3272,20180801,Monero,3918.44,3738.5,3956.5,3667.41,972781555,-13.78246683,46.05782114,-89.00333332,17.02857014,0
3273,20180802,Bitcoin,231630.46,233682.56,236087.89,230292.5,1.29E+11,9093.900967,52.94049656,41.83130892,7.14183238,0
3274,20180802,Ethereum,12630.33,12880.87,13010.29,12559.56,48036273000,-315.0206417,41.52624719,-182.1710526,35.66957129,0
3275,20180802,Monero,3758.69,3919.3,3994.64,3706.41,746721767,-37.2316398,44.62413105,-91.93899846,14.37131572,0
3276,20180803,Bitcoin,228042.48,231961.08,231961.08,224799.01,1.42E+11,7647.366812,51.74329834,23.99111662,1.32292076,0
3277,20180803,Ethereum,12829.77,12655.08,12899.92,12266.84,52831057160,-359.5920902,42.40995619,-168.6849249,39.79565501,0
3278,20180803,Monero,3681.46,3759.1,3759.1,3541.25,689631272,-61.3400045,43.94009141,-136.8747769,22.51543831,0
3279,20180804,Bitcoin,215099.72,227511.72,229310.73,213607.78,1.31E+11,5394.421968,47.71661207,-10.34755258,15.80795326,0
3280,20180804,Ethereum,12455.8,12791.78,12851.39,12349.49,44854125900,-420.2471898,41.20209949,-162.1885752,39.79565501,0
3281,20180804,Monero,3486.48,3675.09,3701.61,3470.14,581683881,-95.08325314,42.24866997,-157.3691627,25.76498894,0
3282,20180805,Bitcoin,216189.46,215045.58,217238.22,212281.31,1.13E+11,3654.750174,48.06861223,-27.89182816,17.34523821,0
3283,20180805,Ethereum,12555.63,12458.68,12653.5,12308.38,42721739700,-455.0162029,41.66093248,-148.4308575,40.40902784,0
3284,20180805,Monero,3586.83,3488.46,3599.12,3425.15,615884028,-112.4315733,43.40849555,-146.2987248,27.81246738,0
3285,20180806,Bitcoin,212537.38,215935.26,219102.93,210664.48,1.20E+11,1958.77586,46.97223251,-33.8598771,14.21144387,0
3286,20180806,Ethereum,12432.76,12552.26,12673.73,12330.55,42339936240,-486.8731084,41.25107195,-136.8261018,39.66054383,0
3287,20180806,Monero,3471.41,3591.65,3665.15,3445.09,655396458,-133.9495839,42.39543196,-134.5999557,22.51125097,0
3288,20180807,Bitcoin,206456.38,212729.76,218484.63,206307.19,1.43E+11,122.6048062,45.19656042,-48.97486858,19.57629828,0
3289,20180807,Ethereum,11623.93,12436.72,12577.47,11497.43,55896316200,-570.8058622,38.66098314,-177.258107,51.1291954,0
3290,20180807,Monero,3302.97,3488.05,3601.47,3302.97,743034117,-162.7187423,40.95255149,-153.952189,29.26172651,0
3291,20180808,Bitcoin,192547.6,206015.06,206015.06,190117.63,1.55E+11,-2426.920262,41.48583596,-101.0163919,35.577377,0
3292,20180808,Ethereum,10889.18,11600,11623.79,10801.27,61561002800,-688.6727677,36.50691165,-223.9765272,58.22208123,0
3293,20180808,Monero,2886.6,3298.94,3298.94,2852.02,955421829,-216.6190374,37.67380228,-227.3864633,45.39621939,0
3294,20180809,Bitcoin,200810.5,192779.89,202568.44,191052.82,1.30E+11,-3737.605483,44.29646047,-94.32244801,35.577377,0
3295,20180809,Ethereum,11177.12,10913.67,11340.93,10811.04,49424617530,-750.2009384,37.90939834,-193.1340812,58.22208123,0
3296,20180809,Monero,3073.6,2895.92,3116.76,2895.92,735668927,-241.4626415,39.90903053,-196.7945398,45.39621939,0
3297,20180810,Bitcoin,189202.65,201032.88,201639.83,187361.32,1.39E+11,-5647.884155,41.4061206,-114.5286463,38.75241822,0
3298,20180810,Ethereum,10223.11,11189.82,11228.64,10082.69,51988044800,-865.9608336,35.2413196,-207.006198,64.39926953,0
3299,20180810,Monero,2805.94,3073.67,3094.81,2778.38,726605888,-279.5270874,37.89661884,-199.6216915,48.86969261,0
3300,20180811,Bitcoin,193474.08,190095.51,198391.35,187736.6,1.24E+11,-6739.437028,42.82622898,-113.3222569,38.75241822,0
3301,20180811,Ethereum,9898.82,10272.27,10272.27,9480.14,55019860470,-972.6566964,34.39020048,-214.1249057,68.51598466,0
3302,20180811,Monero,2877,2832.64,2980.7,2707.1,936929801,-300.4955612,38.74492518,-184.3836294,50.89464939,0
3303,20180812,Bitcoin,194302.59,193102.85,196981.1,191684.61,1.74E+11,-7451.747603,43.10292752,-110.4505524,38.75241822,0
3304,20180812,Ethereum,9820.71,9859.21,10097.9,9790.96,49950782020,-1051.396911,34.18448661,-182.6376385,68.51598466,0
3305,20180812,Monero,2864.3,2873,2938.41,2832,563105625,-314.5125072,38.64732319,-159.7379846,50.89464939,0
3306,20180813,Bitcoin,193593.6,194939.75,200955.45,191384.86,1.26E+11,-7981.463095,42.91905122,-108.0484051,30.30678311,0
3307,20180813,Ethereum,8807.14,9843.58,9946.28,8759.16,53833331790,-1181.960819,31.64360084,-191.9921539,74.32532354,0
3308,20180813,Monero,2712.5,2864.32,2994.17,2709.25,784015390,-334.0196585,37.47988631,-151.8816907,54.44487384,0
3309,20180814,Bitcoin,191248.65,193961.74,193970.37,184194.95,1.64E+11,-8492.587049,42.3016142,-127.9349457,37.64641412,0
3310,20180814,Ethereum,8604.49,8833.79,8833.79,7855.44,65948396800,-1286.950652,31.16449411,-198.1915737,78.10744233,0
3311,20180814,Monero,2596.74,2715.41,2715.41,2444.34,979198810,-354.7309633,36.607529,-161.9456808,60.95684471,0
3312,20180815,Bitcoin,194365.5,191681.95,202991.38,191681.95,1.51E+11,-8547.621064,43.42080692,-100.5466737,20.61054133,0
3313,20180815,Ethereum,8699.63,8638.72,9353.61,8630.47,57865801500,-1346.952023,31.66697186,-158.9530367,63.31502615,0
3314,20180815,Monero,2758.99,2606.13,2896.86,2606.13,728197431,-353.972231,38.67704441,-124.6800769,45.70660244,0
3315,20180816,Bitcoin,195299.73,194051.11,199578.01,193501.72,1.33E+11,-8418.804625,43.75907021,-94.27281277,20.61054133,0
3316,20180816,Ethereum,8880.46,8716.91,9202.02,8661.01,47878065100,-1364.186579,32.63386078,-142.5497561,63.31502615,0
3317,20180816,Monero,2807.95,2754.69,2856.31,2742.39,632502114,-345.4382701,39.29567386,-108.73507,45.70660244,0
3318,20180817,Bitcoin,202341.21,194970.3,202398.71,194480.18,1.54E+11,-7660.225766,46.26400714,-75.13228658,15.50288752,0
3319,20180817,Ethereum,9708.04,8845.68,9721.6,8835.31,61356404080,-1296.125372,36.86337091,-110.4381205,49.16519128,0
3320,20180817,Monero,3050.27,2798.25,3110.56,2792.81,793252278,-315.4851295,42.27711766,-79.10099584,26.51386976,0
3321,20180818,Bitcoin,197273.67,202177.14,203218.82,195123.05,1.22E+11,-7382.849786,44.77917657,-73.87386155,14.00241125,0
3322,20180818,Ethereum,9084.39,9728.65,9840.9,8799.98,54173054200,-1277.780263,35.14330454,-106.6850194,46.0591606,0
3323,20180818,Monero,3014.66,3052.97,3221.54,2920.67,909068207,-291.2629808,41.96379793,-65.68272835,19.18834363,0
3324,20180819,Bitcoin,199801.41,197237.12,200781.37,195363.2,1.02E+11,-6879.754305,45.67880148,-68.72021741,14.00241125,0
3325,20180819,Ethereum,9238.61,9080.03,9430.98,8946.81,44465316100,-1236.543266,35.90832806,-99.00437991,46.0591606,0
3326,20180819,Monero,3022.6,3016.16,3035.88,2917.34,530466114,-268.3328873,42.0628381,-68.47417256,19.33815061,0
3327,20180820,Bitcoin,193728.65,199624.16,200742.28,193403.13,1.13E+11,-6891.626116,43.9012883,-72.64852682,16.94892461,0
3328,20180820,Ethereum,8423.94,9255.11,9346.96,8399.25,43416077110,-1255.131336,33.7338729,-106.583946,51.36997813,0
3329,20180820,Monero,2867.45,3021.63,3133.95,2867.45,681976259,-259.6864279,40.66022871,-67.89981523,12.75763887,0
3330,20180821,Bitcoin,199315.24,193549.97,199687.22,193463.04,1.04E+11,-6376.736439,45.90457276,-63.59854904,16.94892461,0
3331,20180821,Ethereum,8660.47,8395.91,8784.14,8395.91,35758274040,-1236.522658,34.91758663,-101.884237,51.40117764,0
3332,20180821,Monero,2915.53,2862.94,2964.56,2833.65,663557849,-246.1173053,41.28785632,-69.53348976,14.49470987,0
3333,20180822,Bitcoin,195382.39,198738.7,208866.45,193341.77,1.43E+11,-6214.395109,44.7410373,-54.82890313,1.171430743,0
3334,20180822,Ethereum,8313.89,8639.5,9114.97,8119.54,46194702400,-1235.49919,33.99705872,-97.79045708,41.77061323,0
3335,20180822,Monero,2760.07,2909.29,3019.95,2706.47,666481280,-245.0828382,39.87708369,-74.3071407,20.8347305,0
3336,20180823,Bitcoin,200405.16,195389.88,200762.74,195389.88,1.05E+11,-5615.708482,46.53156208,-52.84879361,1.171430743,0
3337,20180823,Ethereum,8497.95,8333.7,8572.84,8313.52,38982663720,-1205.934717,34.93936101,-93.61366338,41.77061323,0
3338,20180823,Monero,2761.96,2756.06,2802.35,2726.29,593857255,-241.3286222,39.90290954,-77.98888788,20.8347305,0
3339,20180824,Bitcoin,207082.29,201891.64,207082.29,200262.09,1.26E+11,-4550.006783,48.81248923,-28.88513857,11.90907347,0
3340,20180824,Ethereum,8719.91,8570.27,8730.23,8439.27,44688438720,-1151.322611,36.07781922,-82.93713961,37.03207527,0
3341,20180824,Monero,2889.34,2779.67,2904.92,2731.2,901771690,-225.4757337,41.65040103,-63.93071765,13.10593182,0
3342,20180825,Bitcoin,207379.69,206053.83,208190.42,205471.54,1.02E+11,-3639.479163,48.91290445,-17.35928706,13.66728092,0
3343,20180825,Ethereum,8574.79,8686.25,8693.42,8538.76,37051942680,-1106.991387,35.65582638,-78.98001375,37.03207527,0
3344,20180825,Monero,2837.62,2871.98,2953.82,2824.03,540637751,-214.6116673,41.14783956,-56.5080094,9.535447712,0
3345,20180826,Bitcoin,205664.71,207117.53,207734.16,203012.06,1.01E+11,-3021.434798,48.34712455,-19.5854202,8.528060353,0
3346,20180826,Ethereum,8438.37,8571.08,8571.08,8353.95,36999508950,-1070.526167,35.25481446,-79.9164317,39.734792,0
3347,20180826,Monero,2922.25,2845.57,2922.25,2799.53,1425256102,-196.9031063,42.32582646,-52.18382767,11.03948953,0
3348,20180827,Bitcoin,211083.06,205753.13,211083.06,205106.51,1.23E+11,-2070.546652,50.22875285,2.046453265,14.17603747,0
3349,20180827,Ethereum,8756.59,8442.23,8756.59,8390.11,43132181400,-1004.371751,36.96552907,-69.87994773,33.58250906,0
3350,20180827,Monero,3204.86,2921.09,3208.08,2868.18,884528736,-158.2405801,46.05582812,-14.04551675,8.029782214,0
3351,20180828,Bitcoin,217664.2,211370.1,218071.53,211102.01,1.43E+11,-776.9616177,52.40715631,44.03124971,24.56603822,0
3352,20180828,Ethereum,9094.51,8792.38,9122.15,8698,46418984550,-914.1389547,38.743529,-53.70842198,22.24499417,0
3353,20180828,Monero,3298.05,3206.65,3304.95,3146.84,690565787,-118.7121555,47.22022287,21.28343533,13.4166489,0
3354,20180829,Bitcoin,215530.34,216892.86,217553.17,213195.56,1.27E+11,75.1627436,51.64891223,54.80000796,24.56603822,0
3355,20180829,Ethereum,8848.32,9057.85,9085.62,8786.39,45094884640,-852.6652944,37.93704293,-53.44992883,22.24499417,0
3356,20180829,Monero,3167.1,3291.76,3307.05,3099.5,603908606,-96.83590088,45.7836567,17.16889528,10.04936899,0
3357,20180830,Bitcoin,213596.64,215602.45,216487.97,209203.03,1.37E+11,587.6697191,50.95775769,51.47952169,15.44244317,0
3358,20180830,Ethereum,8696.17,8869.05,8914.66,8423.93,46314477900,-806.9225088,37.43879629,-61.23251301,29.06604461,0
3359,20180830,Monero,3147.03,3174.12,3244.37,2974.19,1079187635,-80.19386774,45.56387911,7.970606438,1.520755703,0
3360,20180831,Bitcoin,215912.95,213961.4,216513.98,212310.51,1.38E+11,1167.286299,51.75772567,73.1193633,15.4855507,0
3361,20180831,Ethereum,8682.56,8716.8,8730.02,8544.78,43317398800,-762.9741438,37.39335143,-60.04195622,29.06604461,0
3362,20180831,Monero,3579.07,3166.3,3604.56,3159.49,1759942860,-31.77661821,50.82104936,98.64925861,20.46082506,0
3363,20180901,Bitcoin,220638.56,216085.46,222142.76,215878.11,1.26E+11,1985.071182,53.3632433,116.0552138,24.40120536,0
3364,20180901,Ethereum,9058.99,8695.67,9236.99,8695.67,47439781990,-689.8181982,39.49473517,-39.20351101,13.19518587,0
3365,20180901,Monero,3710.6,3566.53,3809.28,3545.31,1619841130,17.01167265,52.27267972,167.4915541,28.78258839,0
3366,20180902,Bitcoin,223076.14,220525.99,224106.45,218764.74,1.33E+11,2797.614767,54.17700093,139.9089062,27.26275618,0
3367,20180902,Ethereum,9029.24,9062.43,9161.6,8923.57,40520566650,-627.0143297,39.38665153,-33.64661038,13.19518587,0
3368,20180902,Monero,3695.97,3711.22,3831.76,3578.59,1095391109,53.87518632,52.09574145,169.6299441,29.64659906,0
3369,20180903,Bitcoin,222658.78,223240.57,224433.9,221066.75,1.25E+11,3369.047664,54.01007772,142.8020174,27.75023839,0
3370,20180903,Ethereum,8871.28,9052.91,9065.48,8815.25,42767613810,-583.2643548,38.80337609,-38.52591609,15.7252961,0
3371,20180903,Monero,4157.34,3683.59,4158.1,3657.74,1650170080,118.9473388,56.85960591,226.6832631,40.79319468,0
3372,20180904,Bitcoin,226253.26,223221.04,227070.78,222988.69,1.31E+11,4065.09694,55.23879523,154.7324573,31.69107518,0
3373,20180904,Ethereum,8781.41,8891.25,8961.42,8736.29,47787374580,-549.5095386,38.46808955,-42.74213592,17.59684701,0
3374,20180904,Monero,4239.79,4153.48,4296.18,4144.76,1626738326,175.1514772,57.6383992,251.440329,44.75228692,0
3375,20180905,Bitcoin,209015.38,226512.12,227341.99,209015.38,1.78E+11,3189.007262,48.7740787,77.30042127,0.606185144,0
3376,20180905,Ethereum,7148.82,8801.6,8866.78,7148.82,73552300300,-647.0363403,33.0942489,-148.0040556,44.21939894,0
3377,20180905,Monero,3540.52,4242.72,4310.85,3540.52,1688589906,161.4078081,49.75752559,146.6476556,10.26227585,0
3378,20180906,Bitcoin,200674.04,207619.23,207619.23,196849.07,1.70E+11,1800.864213,46.07482203,-20.37844696,17.51515919,0
3379,20180906,Ethereum,7075.66,7119.7,7122.99,6704.01,64460822850,-721.9087195,32.88131093,-237.9697044,49.14099973,0
3380,20180906,Monero,3611.06,3551.4,3625.9,3344.64,1469323557,154.4276934,50.46432207,85.66632345,1.852509081,0
3381,20180907,Bitcoin,199049.95,200953.63,201765.27,196889.26,1.31E+11,563.2080435,45.56689414,-40.19931384,17.51515919,0
3382,20180907,Ethereum,6685.29,7064.86,7199.08,6681.35,51655164540,-803.4831622,31.75354544,-245.9122403,46.7729761,0
3383,20180907,Monero,3443.55,3607.3,3685.85,3415.39,1068225208,133.8364618,48.77861779,75.8954489,4.241943475,0
3384,20180908,Bitcoin,191853.57,199070.14,201352.91,190976.58,1.18E+11,-986.9541182,43.37506937,-72.79277773,25.01564321,0
3385,20180908,Ethereum,6099.86,6714.96,6790.61,5955.28,46752518000,-904.939228,30.1493074,-290.9950263,54.19197276,0
3386,20180908,Monero,3214.93,3447.92,3541.81,3148.31,923411535,97.94103577,46.58172313,30.38802473,6.588184711,0
3387,20180909,Bitcoin,194161,191773.45,198641.5,191090.59,1.13E+11,-2006.152802,44.26432651,-74.45531374,25.01564321,0
3388,20180909,Ethereum,6068.21,6113.23,6399.23,5802.65,48871973700,-976.6396873,30.06435991,-267.7009535,55.58316054,0
3389,20180909,Monero,3273.05,3213.7,3412.11,3126.4,1198219705,73.33805485,47.20702613,21.74936971,7.431555912,0
3390,20180910,Bitcoin,194986.41,194119.86,196381.26,193848.47,1.14E+11,-2715.963477,44.58635983,-72.03197681,25.01564321,0
3391,20180910,Ethereum,6071.02,6094.8,6219.01,5840.14,46298682800,-1021.461304,30.0824531,-224.8658844,55.58316054,0
3392,20180910,Monero,3254.36,3264.41,3362.27,3217.98,1041267530,51.73551361,47.02391011,20.73715321,7.431555912,0
3393,20180911,Bitcoin,194642.39,194971.25,197035.54,192764.39,1.19E+11,-3268.574991,44.47556328,-74.24108538,26.5122177,0
3394,20180911,Ethereum,5698.55,6102.27,6112.4,5560.91,48309568800,-1074.650077,29.05183331,-203.589536,58.23476451,0
3395,20180911,Monero,3253.02,3263.86,3362.55,3146.17,992764872,34.1139726,47.01038527,13.47731847,10.45922054,0
3396,20180912,Bitcoin,195502.05,194431.25,195873.55,192833.21,1.25E+11,-3595.707147,44.82996332,-74.54686429,26.5122177,0
3397,20180912,Ethereum,5642.74,5707.13,5712.18,5240.34,57706008150,-1108.527549,28.8983707,-187.5027244,61.08574488,0
3398,20180912,Monero,3210.96,3257.86,3262.79,3003.29,1167702936,16.56394506,46.57541659,-9.090079431,16.28304702,0
3399,20180913,Bitcoin,200153.11,195145.06,200708.98,195145.06,1.29E+11,-3440.00582,46.73286957,-48.26431683,14.83100353,0
3400,20180913,Ethereum,6490.89,5640.97,6572.22,5640.97,71578741920,-1054.778245,34.35024733,-121.2911578,34.71335872,0
3401,20180913,Monero,3440.71,3212.31,3566.38,3212.31,1311436478,20.9527959,49.22990981,39.92553141,1.315724199,0
3402,20180914,Bitcoin,199920.66,200003.54,202480.48,198185.05,1.25E+11,-3297.358275,46.649681,-37.75871231,10.82364946,0
3403,20180914,Ethereum,6500.06,6528.3,6839.11,6288.93,68521536430,-999.915192,34.40650053,-91.50333028,27.77410887,0
3404,20180914,Monero,3590.54,3442.09,3602.94,3372.13,1345673598,36.10482666,50.87653951,61.2595439,0.335666784,0
3405,20180915,Bitcoin,201249.2,200209.62,201818.82,199722.12,98923739100,-3042.040246,47.20532885,-33.71312546,10.82364946,0
3406,20180915,Ethereum,6861.09,6453.25,6969.66,6446.85,51379260930,-916.7361598,36.61844491,-71.51859028,24.42283272,0
3407,20180915,Monero,3672.26,3589.86,3759.18,3579.35,1189044090,54.08359917,51.75932308,88.01713229,7.242394334,0
3408,20180916,Bitcoin,200448.91,201048.67,201283.96,198693.3,1.01E+11,-2871.178426,46.90093203,-40.22386076,12.8421583,0
3409,20180916,Ethereum,6784.66,6852.75,6852.75,6493.36,46205010820,-847.2172468,36.34999603,-68.40180841,24.42283272,0
3410,20180916,Monero,3599.74,3653.07,3653.07,3499.62,1053294995,61.76812352,50.91928252,63.2855216,3.335988263,0
3411,20180917,Bitcoin,193335.34,200502.77,201307.66,192606.47,1.20E+11,-3272.05662,44.27564124,-74.24939291,23.75653761,0
3412,20180917,Ethereum,6090.59,6820.29,6902.75,6011.58,62172829800,-838.4633719,34.0079026,-83.76396024,31.94942572,0
3413,20180917,Monero,3299.4,3616.77,3700.19,3299.4,1242828684,43.12610557,47.60889805,26.61169689,5.868415138,0
3414,20180918,Bitcoin,196242.41,193458.31,196639.13,192990.13,1.29E+11,-3316.943562,45.5638159,-76.20853987,23.75653761,0
3415,20180918,Ethereum,6467.44,6070.72,6571.61,6034.96,55461512640,-791.9876765,36.31274319,-76.23158215,31.94942572,0
3416,20180918,Monero,3463.51,3283.73,3480.67,3221.23,1081466231,41.12046638,49.46595552,13.86205711,9.242252224,0
3417,20180919,Bitcoin,196601.54,195781.46,198135.38,190757.45,1.36E+11,-3285.66292,45.724161,-76.80165357,27.55879026,0
3418,20180919,Ethereum,6451.51,6436.24,6571.4,6196.08,53258297580,-747.8203633,36.25736794,-68.19499616,31.94942572,0
3419,20180919,Monero,3364.93,3456.43,3469.92,3258.89,1081699612,31.21655571,48.39987724,5.339914584,9.242252224,0
3420,20180920,Bitcoin,199906.12,196201.54,200200.17,196112.62,1.33E+11,-2960.098624,47.20447203,-49.10893073,21.56554613,0
3421,20180920,Ethereum,6886.41,6447.85,6893.37,6371.23,54641830340,-670.0012961,38.88927771,-46.76860729,22.02903606,0
3422,20180920,Monero,3565.32,3358.44,3566.08,3358.44,1162752099,39.08686438,50.6370242,33.88369525,4.0024598,0
3423,20180921,Bitcoin,206857.25,200067,208681.05,199529.2,2.01E+11,-2116.787467,50.16226084,-0.877297751,0.776301165,0
3424,20180921,Ethereum,7573.58,6918.36,7628.99,6805.21,87111046800,-546.579619,42.75288228,-8.705195375,3.098040476,0
3425,20180921,Monero,3800.49,3566.88,3816,3555.73,1436625850,63.56762628,53.10531613,86.2165975,8.22703344,0
3426,20180922,Bitcoin,205948.02,206348.46,208784.49,202725.52,1.38E+11,-1504.481831,49.78485478,3.751610183,0.552103718,0
3427,20180922,Ethereum,7367.83,7577.91,7696.14,7163.47,58880721160,-460.0660017,41.93174253,-2.311222379,1.560622997,0
3428,20180922,Monero,3744.42,3785.11,3836.09,3615.38,897157235,77.55047249,52.45834976,83.31617671,9.145061612,0
3429,20180923,Bitcoin,205600.28,205743.97,207301.3,204644.07,1.29E+11,-1035.350045,49.63709973,3.706778553,0.552103718,0
3430,20180923,Ethereum,7485.78,7383.51,7581.8,7287.46,51884533860,-377.6326434,42.58570536,2.84774563,1.560622997,0
3431,20180923,Monero,3753.03,3746.23,3912.72,3701.74,1638128074,88.30876541,52.55017755,93.00911705,12.70555695,0
3432,20180924,Bitcoin,201977.84,205326.88,205596.06,201533.48,1.28E+11,-944.9673628,48.098772,-18.32949066,7.614585054,0
